ni,x,y,z,active,is_top
184,528826.406052,762883.680737,-2000.0,True,False
185,529787.944514,764549.114206,-2000.0,True,False
186,530557.175283,765881.460981,-2000.0,True,False
187,531134.09836,766880.721062,-2000.0,True,False
188,531518.713745,767546.89445,-2000.0,True,False
189,531711.021437,767879.981144,-2000.0,True,False
190,531807.175283,768046.524491,-2000.0,True,False
191,531903.329129,768213.067837,-2000.0,True,False
192,531999.482975,768379.611184,-2000.0,True,False
193,532095.636822,768546.154531,-2000.0,True,False
194,532191.790668,768712.697878,-2000.0,True,False
195,532287.944514,768879.241225,-2000.0,True,False
196,532384.09836,769045.784572,-2000.0,True,False
197,532480.252206,769212.327919,-2000.0,True,False
198,532576.406052,769378.871266,-2000.0,True,False
199,532672.559898,769545.414612,-2000.0,True,False
200,532768.713745,769711.957959,-2000.0,True,False
201,532864.867591,769878.501306,-2000.0,True,False
202,532961.021437,770045.044653,-2000.0,True,False
203,533057.175283,770211.588,-2000.0,True,False
204,533153.329129,770378.131347,-2000.0,True,False
205,533249.482975,770544.674694,-2000.0,True,False
206,533345.636822,770711.218041,-2000.0,True,False
207,533441.790668,770877.761388,-2000.0,True,False
208,533537.944514,771044.304734,-2000.0,True,False
209,533634.09836,771210.848081,-2000.0,True,False
210,533730.252206,771377.391428,-2000.0,True,False
211,533826.406052,771543.934775,-2000.0,True,False
212,533922.559898,771710.478122,-2000.0,True,False
213,534018.713745,771877.021469,-2000.0,True,False
214,534114.867591,772043.564816,-2000.0,True,False
215,534211.021437,772210.108163,-2000.0,True,False
216,534307.175283,772376.651509,-2000.0,True,False
217,534403.329129,772543.194856,-2000.0,True,False
218,534595.636822,772876.28155,-2000.0,True,False
219,534980.252206,773542.454938,-2000.0,True,False
220,535557.175283,774541.715019,-2000.0,True,False
221,536326.406052,775874.061794,-2000.0,True,False
222,537287.944514,777539.495263,-2000.0,True,False
223,538441.790668,779538.015425,-2000.0,True,False
224,539787.944514,781869.622282,-2000.0,True,False
225,541326.406052,784534.315832,-2000.0,True,False
226,523055.893706,756888.860168,-2000.0,True,False
227,524594.355245,759553.553718,-2000.0,True,False
228,525940.509091,761885.160575,-2000.0,True,False
229,527094.355245,763883.680737,-2000.0,True,False
230,528055.893706,765549.114206,-2000.0,True,False
231,528825.124476,766881.460981,-2000.0,True,False
232,529402.047552,767880.721062,-2000.0,True,False
233,529786.662937,768546.89445,-2000.0,True,False
234,529978.970629,768879.981144,-2000.0,True,False
235,530075.124476,769046.524491,-2000.0,True,False
236,530171.278322,769213.067837,-2000.0,True,False
237,530267.432168,769379.611184,-2000.0,True,False
238,530363.586014,769546.154531,-2000.0,True,False
239,530459.73986,769712.697878,-2000.0,True,False
240,530555.893706,769879.241225,-2000.0,True,False
241,530652.047552,770045.784572,-2000.0,True,False
242,530748.201399,770212.327919,-2000.0,True,False
243,530844.355245,770378.871266,-2000.0,True,False
244,530940.509091,770545.414612,-2000.0,True,False
245,531036.662937,770711.957959,-2000.0,True,False
246,531132.816783,770878.501306,-2000.0,True,False
247,531228.970629,771045.044653,-2000.0,True,False
248,531325.124476,771211.588,-2000.0,True,False
249,531421.278322,771378.131347,-2000.0,True,False
250,531517.432168,771544.674694,-2000.0,True,False
251,531613.586014,771711.218041,-2000.0,True,False
252,531709.73986,771877.761388,-2000.0,True,False
253,531805.893706,772044.304734,-2000.0,True,False
254,531902.047552,772210.848081,-2000.0,True,False
255,531998.201399,772377.391428,-2000.0,True,False
256,532094.355245,772543.934775,-2000.0,True,False
257,532190.509091,772710.478122,-2000.0,True,False
258,532286.662937,772877.021469,-2000.0,True,False
259,532382.816783,773043.564816,-2000.0,True,False
260,532478.970629,773210.108163,-2000.0,True,False
261,532575.124476,773376.651509,-2000.0,True,False
262,532671.278322,773543.194856,-2000.0,True,False
263,532863.586014,773876.28155,-2000.0,True,False
264,533248.201399,774542.454938,-2000.0,True,False
265,533825.124476,775541.715019,-2000.0,True,False
266,534594.355245,776874.061794,-2000.0,True,False
267,535555.893706,778539.495263,-2000.0,True,False
268,536709.73986,780538.015425,-2000.0,True,False
269,538055.893706,782869.622282,-2000.0,True,False
270,539594.355245,785534.315832,-2000.0,True,False
271,521756.855601,757638.860168,-2000.0,True,False
272,523295.317139,760303.553718,-2000.0,True,False
273,524641.470985,762635.160575,-2000.0,True,False
274,525795.317139,764633.680737,-2000.0,True,False
275,526756.855601,766299.114206,-2000.0,True,False
276,527526.08637,767631.460981,-2000.0,True,False
277,528103.009447,768630.721062,-2000.0,True,False
278,528487.624831,769296.89445,-2000.0,True,False
279,528679.932524,769629.981144,-2000.0,True,False
280,528776.08637,769796.524491,-2000.0,True,False
281,528872.240216,769963.067837,-2000.0,True,False
282,528968.394062,770129.611184,-2000.0,True,False
283,529064.547908,770296.154531,-2000.0,True,False
284,529160.701754,770462.697878,-2000.0,True,False
285,529256.855601,770629.241225,-2000.0,True,False
286,529353.009447,770795.784572,-2000.0,True,False
287,529449.163293,770962.327919,-2000.0,True,False
288,529545.317139,771128.871266,-2000.0,True,False
289,529641.470985,771295.414612,-2000.0,True,False
290,529737.624831,771461.957959,-2000.0,True,False
291,529833.778678,771628.501306,-2000.0,True,False
292,529929.932524,771795.044653,-2000.0,True,False
293,530026.08637,771961.588,-2000.0,True,False
294,530122.240216,772128.131347,-2000.0,True,False
295,530218.394062,772294.674694,-2000.0,True,False
296,530314.547908,772461.218041,-2000.0,True,False
297,530410.701754,772627.761388,-2000.0,True,False
298,530506.855601,772794.304734,-2000.0,True,False
299,530603.009447,772960.848081,-2000.0,True,False
300,530699.163293,773127.391428,-2000.0,True,False
301,530795.317139,773293.934775,-2000.0,True,False
302,530891.470985,773460.478122,-2000.0,True,False
303,530987.624831,773627.021469,-2000.0,True,False
304,531083.778678,773793.564816,-2000.0,True,False
305,531179.932524,773960.108163,-2000.0,True,False
306,531276.08637,774126.651509,-2000.0,True,False
307,531372.240216,774293.194856,-2000.0,True,False
308,531564.547908,774626.28155,-2000.0,True,False
309,531949.163293,775292.454938,-2000.0,True,False
310,532526.08637,776291.715019,-2000.0,True,False
311,533295.317139,777624.061794,-2000.0,True,False
312,534256.855601,779289.495263,-2000.0,True,False
313,535410.701754,781288.015425,-2000.0,True,False
314,536756.855601,783619.622282,-2000.0,True,False
315,538295.317139,786284.315832,-2000.0,True,False
316,520890.830197,758138.860168,-2000.0,True,False
317,522429.291735,760803.553718,-2000.0,True,False
318,523775.445581,763135.160575,-2000.0,True,False
319,524929.291735,765133.680737,-2000.0,True,False
320,525890.830197,766799.114206,-2000.0,True,False
321,526660.060966,768131.460981,-2000.0,True,False
322,527236.984043,769130.721062,-2000.0,True,False
323,527621.599428,769796.89445,-2000.0,True,False
324,527813.90712,770129.981144,-2000.0,True,False
325,527910.060966,770296.524491,-2000.0,True,False
326,528006.214812,770463.067837,-2000.0,True,False
327,528102.368658,770629.611184,-2000.0,True,False
328,528198.522505,770796.154531,-2000.0,True,False
329,528294.676351,770962.697878,-2000.0,True,False
330,528390.830197,771129.241225,-2000.0,True,False
331,528486.984043,771295.784572,-2000.0,True,False
332,528583.137889,771462.327919,-2000.0,True,False
333,528679.291735,771628.871266,-2000.0,True,False
334,528775.445581,771795.414612,-2000.0,True,False
335,528871.599428,771961.957959,-2000.0,True,False
336,528967.753274,772128.501306,-2000.0,True,False
337,529063.90712,772295.044653,-2000.0,True,False
338,529160.060966,772461.588,-2000.0,True,False
339,529256.214812,772628.131347,-2000.0,True,False
340,529352.368658,772794.674694,-2000.0,True,False
341,529448.522505,772961.218041,-2000.0,True,False
342,529544.676351,773127.761388,-2000.0,True,False
343,529640.830197,773294.304734,-2000.0,True,False
344,529736.984043,773460.848081,-2000.0,True,False
345,529833.137889,773627.391428,-2000.0,True,False
346,529929.291735,773793.934775,-2000.0,True,False
347,530025.445581,773960.478122,-2000.0,True,False
348,530121.599428,774127.021469,-2000.0,True,False
349,530217.753274,774293.564816,-2000.0,True,False
350,530313.90712,774460.108163,-2000.0,True,False
351,530410.060966,774626.651509,-2000.0,True,False
352,530506.214812,774793.194856,-2000.0,True,False
353,530698.522505,775126.28155,-2000.0,True,False
354,531083.137889,775792.454938,-2000.0,True,False
355,531660.060966,776791.715019,-2000.0,True,False
356,532429.291735,778124.061794,-2000.0,True,False
357,533390.830197,779789.495263,-2000.0,True,False
358,534544.676351,781788.015425,-2000.0,True,False
359,535890.830197,784119.622282,-2000.0,True,False
360,537429.291735,786784.315832,-2000.0,True,False
361,520457.817495,758388.860168,-2000.0,True,False
362,521996.279033,761053.553718,-2000.0,True,False
363,523342.43288,763385.160575,-2000.0,True,False
364,524496.279033,765383.680737,-2000.0,True,False
365,525457.817495,767049.114206,-2000.0,True,False
366,526227.048264,768381.460981,-2000.0,True,False
367,526803.971341,769380.721062,-2000.0,True,False
368,527188.586726,770046.89445,-2000.0,True,False
369,527380.894418,770379.981144,-2000.0,True,False
370,527477.048264,770546.524491,-2000.0,True,False
371,527573.20211,770713.067837,-2000.0,True,False
372,527669.355957,770879.611184,-2000.0,True,False
373,527765.509803,771046.154531,-2000.0,True,False
374,527861.663649,771212.697878,-2000.0,True,False
375,527957.817495,771379.241225,-2000.0,True,False
376,528053.971341,771545.784572,-2000.0,True,False
377,528150.125187,771712.327919,-2000.0,True,False
378,528246.279033,771878.871266,-2000.0,True,False
379,528342.43288,772045.414612,-2000.0,True,False
380,528438.586726,772211.957959,-2000.0,True,False
381,528534.740572,772378.501306,-2000.0,True,False
382,528630.894418,772545.044653,-2000.0,True,False
383,528727.048264,772711.588,-2000.0,True,False
384,528823.20211,772878.131347,-2000.0,True,False
385,528919.355957,773044.674694,-2000.0,True,False
386,529015.509803,773211.218041,-2000.0,True,False
387,529111.663649,773377.761388,-2000.0,True,False
388,529207.817495,773544.304734,-2000.0,True,False
389,529303.971341,773710.848081,-2000.0,True,False
390,529400.125187,773877.391428,-2000.0,True,False
391,529496.279033,774043.934775,-2000.0,True,False
392,529592.43288,774210.478122,-2000.0,True,False
393,529688.586726,774377.021469,-2000.0,True,False
394,529784.740572,774543.564816,-2000.0,True,False
395,529880.894418,774710.108163,-2000.0,True,False
396,529977.048264,774876.651509,-2000.0,True,False
397,530073.20211,775043.194856,-2000.0,True,False
398,530265.509803,775376.28155,-2000.0,True,False
399,530650.125187,776042.454938,-2000.0,True,False
400,531227.048264,777041.715019,-2000.0,True,False
401,531996.279033,778374.061794,-2000.0,True,False
402,532957.817495,780039.495263,-2000.0,True,False
403,534111.663649,782038.015425,-2000.0,True,False
404,535457.817495,784369.622282,-2000.0,True,False
405,536996.279033,787034.315832,-2000.0,True,False
406,520241.311144,758513.860168,-2000.0,True,False
407,521779.772682,761178.553718,-2000.0,True,False
408,523125.926529,763510.160575,-2000.0,True,False
409,524279.772682,765508.680737,-2000.0,True,False
410,525241.311144,767174.114206,-2000.0,True,False
411,526010.541913,768506.460981,-2000.0,True,False
412,526587.46499,769505.721062,-2000.0,True,False
413,526972.080375,770171.89445,-2000.0,True,False
414,527164.388067,770504.981144,-2000.0,True,False
415,527260.541913,770671.524491,-2000.0,True,False
416,527356.695759,770838.067837,-2000.0,True,False
417,527452.849606,771004.611184,-2000.0,True,False
418,527549.003452,771171.154531,-2000.0,True,False
419,527645.157298,771337.697878,-2000.0,True,False
420,527741.311144,771504.241225,-2000.0,True,False
421,527837.46499,771670.784572,-2000.0,True,False
422,527933.618836,771837.327919,-2000.0,True,False
423,528029.772682,772003.871266,-2000.0,True,False
424,528125.926529,772170.414612,-2000.0,True,False
425,528222.080375,772336.957959,-2000.0,True,False
426,528318.234221,772503.501306,-2000.0,True,False
427,528414.388067,772670.044653,-2000.0,True,False
428,528510.541913,772836.588,-2000.0,True,False
429,528606.695759,773003.131347,-2000.0,True,False
430,528702.849606,773169.674694,-2000.0,True,False
431,528799.003452,773336.218041,-2000.0,True,False
432,528895.157298,773502.761388,-2000.0,True,False
433,528991.311144,773669.304734,-2000.0,True,False
434,529087.46499,773835.848081,-2000.0,True,False
435,529183.618836,774002.391428,-2000.0,True,False
436,529279.772682,774168.934775,-2000.0,True,False
437,529375.926529,774335.478122,-2000.0,True,False
438,529472.080375,774502.021469,-2000.0,True,False
439,529568.234221,774668.564816,-2000.0,True,False
440,529664.388067,774835.108163,-2000.0,True,False
441,529760.541913,775001.651509,-2000.0,True,False
442,529856.695759,775168.194856,-2000.0,True,False
443,530049.003452,775501.28155,-2000.0,True,False
444,530433.618836,776167.454938,-2000.0,True,False
445,531010.541913,777166.715019,-2000.0,True,False
446,531779.772682,778499.061794,-2000.0,True,False
447,532741.311144,780164.495263,-2000.0,True,False
448,533895.157298,782163.015425,-2000.0,True,False
449,535241.311144,784494.622282,-2000.0,True,False
450,536779.772682,787159.315832,-2000.0,True,False
451,520024.804793,758638.860168,-2000.0,True,False
452,521563.266332,761303.553718,-2000.0,True,False
453,522909.420178,763635.160575,-2000.0,True,False
454,524063.266332,765633.680737,-2000.0,True,False
455,525024.804793,767299.114206,-2000.0,True,False
456,525794.035562,768631.460981,-2000.0,True,False
457,526370.958639,769630.721062,-2000.0,True,False
458,526755.574024,770296.89445,-2000.0,True,False
459,526947.881716,770629.981144,-2000.0,True,False
460,527044.035562,770796.524491,-2000.0,True,False
461,527140.189408,770963.067837,-2000.0,True,False
462,527236.343255,771129.611184,-2000.0,True,False
463,527332.497101,771296.154531,-2000.0,True,False
464,527428.650947,771462.697878,-2000.0,True,False
465,527524.804793,771629.241225,-2000.0,True,False
466,527620.958639,771795.784572,-2000.0,True,False
467,527717.112485,771962.327919,-2000.0,True,False
468,527813.266332,772128.871266,-2000.0,True,False
469,527909.420178,772295.414612,-2000.0,True,False
470,528005.574024,772461.957959,-2000.0,True,False
471,528101.72787,772628.501306,-2000.0,True,False
472,528197.881716,772795.044653,-2000.0,True,False
473,528294.035562,772961.588,-2000.0,True,False
474,528390.189408,773128.131347,-2000.0,True,False
475,528486.343255,773294.674694,-2000.0,True,False
476,528582.497101,773461.218041,-2000.0,True,False
477,528678.650947,773627.761388,-2000.0,True,False
478,528774.804793,773794.304734,-2000.0,True,False
479,528870.958639,773960.848081,-2000.0,True,False
480,528967.112485,774127.391428,-2000.0,True,False
481,529063.266332,774293.934775,-2000.0,True,False
482,529159.420178,774460.478122,-2000.0,True,False
483,529255.574024,774627.021469,-2000.0,True,False
484,529351.72787,774793.564816,-2000.0,True,False
485,529447.881716,774960.108163,-2000.0,True,False
486,529544.035562,775126.651509,-2000.0,True,False
487,529640.189408,775293.194856,-2000.0,True,False
488,529832.497101,775626.28155,-2000.0,True,False
489,530217.112485,776292.454938,-2000.0,True,False
490,530794.035562,777291.715019,-2000.0,True,False
491,531563.266332,778624.061794,-2000.0,True,False
492,532524.804793,780289.495263,-2000.0,True,False
493,533678.650947,782288.015425,-2000.0,True,False
494,535024.804793,784619.622282,-2000.0,True,False
495,536563.266332,787284.315832,-2000.0,True,False
496,519808.298442,758763.860168,-2000.0,True,False
497,521346.759981,761428.553718,-2000.0,True,False
498,522692.913827,763760.160575,-2000.0,True,False
499,523846.759981,765758.680737,-2000.0,True,False
500,524808.298442,767424.114206,-2000.0,True,False
501,525577.529211,768756.460981,-2000.0,True,False
502,526154.452288,769755.721062,-2000.0,True,False
503,526539.067673,770421.89445,-2000.0,True,False
504,526731.375365,770754.981144,-2000.0,True,False
505,526827.529211,770921.524491,-2000.0,True,False
506,526923.683058,771088.067837,-2000.0,True,False
507,527019.836904,771254.611184,-2000.0,True,False
508,527115.99075,771421.154531,-2000.0,True,False
509,527212.144596,771587.697878,-2000.0,True,False
510,527308.298442,771754.241225,-2000.0,True,False
511,527404.452288,771920.784572,-2000.0,True,False
512,527500.606134,772087.327919,-2000.0,True,False
513,527596.759981,772253.871266,-2000.0,True,False
514,527692.913827,772420.414612,-2000.0,True,False
515,527789.067673,772586.957959,-2000.0,True,False
516,527885.221519,772753.501306,-2000.0,True,False
517,527981.375365,772920.044653,-2000.0,True,False
518,528077.529211,773086.588,-2000.0,True,False
519,528173.683058,773253.131347,-2000.0,True,False
520,528269.836904,773419.674694,-2000.0,True,False
521,528365.99075,773586.218041,-2000.0,True,False
522,528462.144596,773752.761388,-2000.0,True,False
523,528558.298442,773919.304734,-2000.0,True,False
524,528654.452288,774085.848081,-2000.0,True,False
525,528750.606134,774252.391428,-2000.0,True,False
526,528846.759981,774418.934775,-2000.0,True,False
527,528942.913827,774585.478122,-2000.0,True,False
528,529039.067673,774752.021469,-2000.0,True,False
529,529135.221519,774918.564816,-2000.0,True,False
530,529231.375365,775085.108163,-2000.0,True,False
531,529327.529211,775251.651509,-2000.0,True,False
532,529423.683058,775418.194856,-2000.0,True,False
533,529615.99075,775751.28155,-2000.0,True,False
534,530000.606134,776417.454938,-2000.0,True,False
535,530577.529211,777416.715019,-2000.0,True,False
536,531346.759981,778749.061794,-2000.0,True,False
537,532308.298442,780414.495263,-2000.0,True,False
538,533462.144596,782413.015425,-2000.0,True,False
539,534808.298442,784744.622282,-2000.0,True,False
540,536346.759981,787409.315832,-2000.0,True,False
541,519591.792091,758888.860168,-2000.0,True,False
542,521130.25363,761553.553718,-2000.0,True,False
543,522476.407476,763885.160575,-2000.0,True,False
544,523630.25363,765883.680737,-2000.0,True,False
545,524591.792091,767549.114206,-2000.0,True,False
546,525361.02286,768881.460981,-2000.0,True,False
547,525937.945937,769880.721062,-2000.0,True,False
548,526322.561322,770546.89445,-2000.0,True,False
549,526514.869014,770879.981144,-2000.0,True,False
550,526611.02286,771046.524491,-2000.0,True,False
551,526707.176707,771213.067837,-2000.0,True,False
552,526803.330553,771379.611184,-2000.0,True,False
553,526899.484399,771546.154531,-2000.0,True,False
554,526995.638245,771712.697878,-2000.0,True,False
555,527091.792091,771879.241225,-2000.0,True,False
556,527187.945937,772045.784572,-2000.0,True,False
557,527284.099783,772212.327919,-2000.0,True,False
558,527380.25363,772378.871266,-2000.0,True,False
559,527476.407476,772545.414612,-2000.0,True,False
560,527572.561322,772711.957959,-2000.0,True,False
561,527668.715168,772878.501306,-2000.0,True,False
562,527764.869014,773045.044653,-2000.0,True,False
563,527861.02286,773211.588,-2000.0,True,False
564,527957.176707,773378.131347,-2000.0,True,False
565,528053.330553,773544.674694,-2000.0,True,False
566,528149.484399,773711.218041,-2000.0,True,False
567,528245.638245,773877.761388,-2000.0,True,False
568,528341.792091,774044.304734,-2000.0,True,False
569,528437.945937,774210.848081,-2000.0,True,False
570,528534.099783,774377.391428,-2000.0,True,False
571,528630.25363,774543.934775,-2000.0,True,False
572,528726.407476,774710.478122,-2000.0,True,False
573,528822.561322,774877.021469,-2000.0,True,False
574,528918.715168,775043.564816,-2000.0,True,False
575,529014.869014,775210.108163,-2000.0,True,False
576,529111.02286,775376.651509,-2000.0,True,False
577,529207.176707,775543.194856,-2000.0,True,False
578,529399.484399,775876.28155,-2000.0,True,False
579,529784.099783,776542.454938,-2000.0,True,False
580,530361.02286,777541.715019,-2000.0,True,False
581,531130.25363,778874.061794,-2000.0,True,False
582,532091.792091,780539.495263,-2000.0,True,False
