ni,x,y,z,active,is_top
1811,517771.119667,761235.363025,-1000.0,True,False
1812,519854.453,764843.802207,-1000.0,True,False
1813,521521.119667,767730.553553,-1000.0,True,False
1814,522771.119667,769895.617063,-1000.0,True,False
1815,523604.453,771338.992736,-1000.0,True,False
1816,524021.119667,772060.680572,-1000.0,True,False
1817,524229.453,772421.524491,-1000.0,True,False
1818,524437.786333,772782.368409,-1000.0,True,False
1819,524646.119667,773143.212327,-1000.0,True,False
1820,524854.453,773504.056245,-1000.0,True,False
1821,525062.786333,773864.900164,-1000.0,True,False
1822,525271.119667,774225.744082,-1000.0,True,False
1823,525479.453,774586.588,-1000.0,True,False
1824,525687.786333,774947.431918,-1000.0,True,False
1825,525896.119667,775308.275836,-1000.0,True,False
1826,526104.453,775669.119755,-1000.0,True,False
1827,526312.786333,776029.963673,-1000.0,True,False
1828,526521.119667,776390.807591,-1000.0,True,False
1829,526729.453,776751.651509,-1000.0,True,False
1830,526937.786333,777112.495428,-1000.0,True,False
1831,527354.453,777834.183264,-1000.0,True,False
1832,528187.786333,779277.558937,-1000.0,True,False
1833,529437.786333,781442.622447,-1000.0,True,False
1834,531104.453,784329.373793,-1000.0,True,False
1835,533187.786333,787937.812975,-1000.0,True,False
1836,535687.786333,792267.939994,-1000.0,True,False
1837,514838.106965,757155.236006,-1000.0,True,False
1838,517338.106965,761485.363025,-1000.0,True,False
1839,519421.440298,765093.802207,-1000.0,True,False
1840,521088.106965,767980.553553,-1000.0,True,False
1841,522338.106965,770145.617063,-1000.0,True,False
1842,523171.440298,771588.992736,-1000.0,True,False
1843,523588.106965,772310.680572,-1000.0,True,False
1844,523796.440298,772671.524491,-1000.0,True,False
1845,524004.773631,773032.368409,-1000.0,True,False
1846,524213.106965,773393.212327,-1000.0,True,False
1847,524421.440298,773754.056245,-1000.0,True,False
1848,524629.773631,774114.900164,-1000.0,True,False
1849,524838.106965,774475.744082,-1000.0,True,False
1850,525046.440298,774836.588,-1000.0,True,False
1851,525254.773631,775197.431918,-1000.0,True,False
1852,525463.106965,775558.275836,-1000.0,True,False
1853,525671.440298,775919.119755,-1000.0,True,False
1854,525879.773631,776279.963673,-1000.0,True,False
1855,526088.106965,776640.807591,-1000.0,True,False
1856,526296.440298,777001.651509,-1000.0,True,False
1857,526504.773631,777362.495428,-1000.0,True,False
1858,526921.440298,778084.183264,-1000.0,True,False
1859,527754.773631,779527.558937,-1000.0,True,False
1860,529004.773631,781692.622447,-1000.0,True,False
1861,530671.440298,784579.373793,-1000.0,True,False
1862,532754.773631,788187.812975,-1000.0,True,False
1863,535254.773631,792517.939994,-1000.0,True,False
1864,514405.094263,757405.236006,-1000.0,True,False
1865,516905.094263,761735.363025,-1000.0,True,False
1866,518988.427596,765343.802207,-1000.0,True,False
1867,520655.094263,768230.553553,-1000.0,True,False
1868,521905.094263,770395.617063,-1000.0,True,False
1869,522738.427596,771838.992736,-1000.0,True,False
1870,523155.094263,772560.680572,-1000.0,True,False
1871,523363.427596,772921.524491,-1000.0,True,False
1872,523571.76093,773282.368409,-1000.0,True,False
1873,523780.094263,773643.212327,-1000.0,True,False
1874,523988.427596,774004.056245,-1000.0,True,False
1875,524196.76093,774364.900164,-1000.0,True,False
1876,524405.094263,774725.744082,-1000.0,True,False
1877,524613.427596,775086.588,-1000.0,True,False
1878,524821.76093,775447.431918,-1000.0,True,False
1879,525030.094263,775808.275836,-1000.0,True,False
1880,525238.427596,776169.119755,-1000.0,True,False
1881,525446.76093,776529.963673,-1000.0,True,False
1882,525655.094263,776890.807591,-1000.0,True,False
1883,525863.427596,777251.651509,-1000.0,True,False
1884,526071.76093,777612.495428,-1000.0,True,False
1885,526488.427596,778334.183264,-1000.0,True,False
1886,527321.76093,779777.558937,-1000.0,True,False
1887,528571.76093,781942.622447,-1000.0,True,False
1888,530238.427596,784829.373793,-1000.0,True,False
1889,532321.76093,788437.812975,-1000.0,True,False
1890,534821.76093,792767.939994,-1000.0,True,False
1891,513972.081561,757655.236006,-1000.0,True,False
1892,516472.081561,761985.363025,-1000.0,True,False
1893,518555.414894,765593.802207,-1000.0,True,False
1894,520222.081561,768480.553553,-1000.0,True,False
1895,521472.081561,770645.617063,-1000.0,True,False
1896,522305.414894,772088.992736,-1000.0,True,False
1897,522722.081561,772810.680572,-1000.0,True,False
1898,522930.414894,773171.524491,-1000.0,True,False
1899,523138.748228,773532.368409,-1000.0,True,False
1900,523347.081561,773893.212327,-1000.0,True,False
1901,523555.414894,774254.056245,-1000.0,True,False
1902,523763.748228,774614.900164,-1000.0,True,False
1903,523972.081561,774975.744082,-1000.0,True,False
1904,524180.414894,775336.588,-1000.0,True,False
1905,524388.748228,775697.431918,-1000.0,True,False
1906,524597.081561,776058.275836,-1000.0,True,False
1907,524805.414894,776419.119755,-1000.0,True,False
1908,525013.748228,776779.963673,-1000.0,True,False
1909,525222.081561,777140.807591,-1000.0,True,False
1910,525430.414894,777501.651509,-1000.0,True,False
1911,525638.748228,777862.495428,-1000.0,True,False
1912,526055.414894,778584.183264,-1000.0,True,False
1913,526888.748228,780027.558937,-1000.0,True,False
1914,528138.748228,782192.622447,-1000.0,True,False
1915,529805.414894,785079.373793,-1000.0,True,False
1916,531888.748228,788687.812975,-1000.0,True,False
1917,534388.748228,793017.939994,-1000.0,True,False
1918,513539.068859,757905.236006,-1000.0,True,False
1919,516039.068859,762235.363025,-1000.0,True,False
1920,518122.402192,765843.802207,-1000.0,True,False
1921,519789.068859,768730.553553,-1000.0,True,False
1922,521039.068859,770895.617063,-1000.0,True,False
1923,521872.402192,772338.992736,-1000.0,True,False
1924,522289.068859,773060.680572,-1000.0,True,False
1925,522497.402192,773421.524491,-1000.0,True,False
1926,522705.735526,773782.368409,-1000.0,True,False
1927,522914.068859,774143.212327,-1000.0,True,False
1928,523122.402192,774504.056245,-1000.0,True,False
1929,523330.735526,774864.900164,-1000.0,True,False
1930,523539.068859,775225.744082,-1000.0,True,False
1931,523747.402192,775586.588,-1000.0,True,False
1932,523955.735526,775947.431918,-1000.0,True,False
1933,524164.068859,776308.275836,-1000.0,True,False
1934,524372.402192,776669.119755,-1000.0,True,False
1935,524580.735526,777029.963673,-1000.0,True,False
1936,524789.068859,777390.807591,-1000.0,True,False
1937,524997.402192,777751.651509,-1000.0,True,False
1938,525205.735526,778112.495428,-1000.0,True,False
1939,525622.402192,778834.183264,-1000.0,True,False
1940,526455.735526,780277.558937,-1000.0,True,False
1941,527705.735526,782442.622447,-1000.0,True,False
1942,529372.402192,785329.373793,-1000.0,True,False
1943,531455.735526,788937.812975,-1000.0,True,False
1944,533955.735526,793267.939994,-1000.0,True,False
1945,513106.056157,758155.236006,-1000.0,True,False
1946,515606.056157,762485.363025,-1000.0,True,False
1947,517689.389491,766093.802207,-1000.0,True,False
1948,519356.056157,768980.553553,-1000.0,True,False
1949,520606.056157,771145.617063,-1000.0,True,False
1950,521439.389491,772588.992736,-1000.0,True,False
1951,521856.056157,773310.680572,-1000.0,True,False
1952,522064.389491,773671.524491,-1000.0,True,False
1953,522272.722824,774032.368409,-1000.0,True,False
1954,522481.056157,774393.212327,-1000.0,True,False
1955,522689.389491,774754.056245,-1000.0,True,False
1956,522897.722824,775114.900164,-1000.0,True,False
1957,523106.056157,775475.744082,-1000.0,True,False
1958,523314.389491,775836.588,-1000.0,True,False
1959,523522.722824,776197.431918,-1000.0,True,False
1960,523731.056157,776558.275836,-1000.0,True,False
1961,523939.389491,776919.119755,-1000.0,True,False
1962,524147.722824,777279.963673,-1000.0,True,False
1963,524356.056157,777640.807591,-1000.0,True,False
1964,524564.389491,778001.651509,-1000.0,True,False
1965,524772.722824,778362.495428,-1000.0,True,False
1966,525189.389491,779084.183264,-1000.0,True,False
1967,526022.722824,780527.558937,-1000.0,True,False
1968,527272.722824,782692.622447,-1000.0,True,False
1969,528939.389491,785579.373793,-1000.0,True,False
1970,531022.722824,789187.812975,-1000.0,True,False
1971,533522.722824,793517.939994,-1000.0,True,False
1972,512673.043455,758405.236006,-1000.0,True,False
1973,515173.043455,762735.363025,-1000.0,True,False
1974,517256.376789,766343.802207,-1000.0,True,False
1975,518923.043455,769230.553553,-1000.0,True,False
1976,520173.043455,771395.617063,-1000.0,True,False
1977,521006.376789,772838.992736,-1000.0,True,False
1978,521423.043455,773560.680572,-1000.0,True,False
1979,521631.376789,773921.524491,-1000.0,True,False
1980,521839.710122,774282.368409,-1000.0,True,False
1981,522048.043455,774643.212327,-1000.0,True,False
1982,522256.376789,775004.056245,-1000.0,True,False
1983,522464.710122,775364.900164,-1000.0,True,False
1984,522673.043455,775725.744082,-1000.0,True,False
1985,522881.376789,776086.588,-1000.0,True,False
1986,523089.710122,776447.431918,-1000.0,True,False
1987,523298.043455,776808.275836,-1000.0,True,False
1988,523506.376789,777169.119755,-1000.0,True,False
1989,523714.710122,777529.963673,-1000.0,True,False
1990,523923.043455,777890.807591,-1000.0,True,False
1991,524131.376789,778251.651509,-1000.0,True,False
1992,524339.710122,778612.495428,-1000.0,True,False
1993,524756.376789,779334.183264,-1000.0,True,False
1994,525589.710122,780777.558937,-1000.0,True,False
1995,526839.710122,782942.622447,-1000.0,True,False
1996,528506.376789,785829.373793,-1000.0,True,False
1997,530589.710122,789437.812975,-1000.0,True,False
1998,533089.710122,793767.939994,-1000.0,True,False
1999,512240.030753,758655.236006,-1000.0,True,False
2000,514740.030753,762985.363025,-1000.0,True,False
2001,516823.364087,766593.802207,-1000.0,True,False
2002,518490.030753,769480.553553,-1000.0,True,False
2003,519740.030753,771645.617063,-1000.0,True,False
2004,520573.364087,773088.992736,-1000.0,True,False
2005,520990.030753,773810.680572,-1000.0,True,False
2006,521198.364087,774171.524491,-1000.0,True,False
2007,521406.69742,774532.368409,-1000.0,True,False
2008,521615.030753,774893.212327,-1000.0,True,False
2009,521823.364087,775254.056245,-1000.0,True,False
2010,522031.69742,775614.900164,-1000.0,True,False
2011,522240.030753,775975.744082,-1000.0,True,False
2012,522448.364087,776336.588,-1000.0,True,False
2013,522656.69742,776697.431918,-1000.0,True,False
2014,522865.030753,777058.275836,-1000.0,True,False
2015,523073.364087,777419.119755,-1000.0,True,False
2016,523281.69742,777779.963673,-1000.0,True,False
2017,523490.030753,778140.807591,-1000.0,True,False
2018,523698.364087,778501.651509,-1000.0,True,False
2019,523906.69742,778862.495428,-1000.0,True,False
2020,524323.364087,779584.183264,-1000.0,True,False
2021,525156.69742,781027.558937,-1000.0,True,False
2022,526406.69742,783192.622447,-1000.0,True,False
2023,528073.364087,786079.373793,-1000.0,True,False
2024,530156.69742,789687.812975,-1000.0,True,False
2025,532656.69742,794017.939994,-1000.0,True,False
2026,511807.018052,758905.236006,-1000.0,True,False
2027,514307.018052,763235.363025,-1000.0,True,False
2028,516390.351385,766843.802207,-1000.0,True,False
2029,518057.018052,769730.553553,-1000.0,True,False
2030,519307.018052,771895.617063,-1000.0,True,False
2031,520140.351385,773338.992736,-1000.0,True,False
2032,520557.018052,774060.680572,-1000.0,True,False
2033,520765.351385,774421.524491,-1000.0,True,False
2034,520973.684718,774782.368409,-1000.0,True,False
2035,521182.018052,775143.212327,-1000.0,True,False
2036,521390.351385,775504.056245,-1000.0,True,False
2037,521598.684718,775864.900164,-1000.0,True,False
2038,521807.018052,776225.744082,-1000.0,True,False
2039,522015.351385,776586.588,-1000.0,True,False
2040,522223.684718,776947.431918,-1000.0,True,False
2041,522432.018052,777308.275836,-1000.0,True,False
2042,522640.351385,777669.119755,-1000.0,True,False
2043,522848.684718,778029.963673,-1000.0,True,False
2044,523057.018052,778390.807591,-1000.0,True,False
2045,523265.351385,778751.651509,-1000.0,True,False
2046,523473.684718,779112.495428,-1000.0,True,False
2047,523890.351385,779834.183264,-1000.0,True,False
2048,524723.684718,781277.558937,-1000.0,True,False
2049,525973.684718,783442.622447,-1000.0,True,False
2050,527640.351385,786329.373793,-1000.0,True,False
2051,529723.684718,789937.812975,-1000.0,True,False
2052,532223.684718,794267.939994,-1000.0,True,False
2053,510940.992648,759405.236006,-1000.0,True,False
2054,513440.992648,763735.363025,-1000.0,True,False
2055,515524.325981,767343.802207,-1000.0,True,False
2056,517190.992648,770230.553553,-1000.0,True,False
2057,518440.992648,772395.617063,-1000.0,True,False
2058,519274.325981,773838.992736,-1000.0,True,False
2059,519690.992648,774560.680572,-1000.0,True,False
2060,519899.325981,774921.524491,-1000.0,True,False
2061,520107.659314,775282.368409,-1000.0,True,False
2062,520315.992648,775643.212327,-1000.0,True,False
2063,520524.325981,776004.056245,-1000.0,True,False
2064,520732.659314,776364.900164,-1000.0,True,False
2065,520940.992648,776725.744082,-1000.0,True,False
2066,521149.325981,777086.588,-1000.0,True,False
2067,521357.659314,777447.431918,-1000.0,True,False
2068,521565.992648,777808.275836,-1000.0,True,False
2069,521774.325981,778169.119755,-1000.0,True,False
2070,521982.659314,778529.963673,-1000.0,True,False
2071,522190.992648,778890.807591,-1000.0,True,False
2072,522399.325981,779251.651509,-1000.0,True,False
2073,522607.659314,779612.495428,-1000.0,True,False
2074,523024.325981,780334.183264,-1000.0,True,False
2075,523857.659314,781777.558937,-1000.0,True,False
2076,525107.659314,783942.622447,-1000.0,True,False
2077,526774.325981,786829.373793,-1000.0,True,False
2078,528857.659314,790437.812975,-1000.0,True,False
2079,531357.659314,794767.939994,-1000.0,True,False
2080,509208.94184,760405.236006,-1000.0,True,False
2081,511708.94184,764735.363025,-1000.0,True,False
2082,513792.275174,768343.802207,-1000.0,True,False
2083,515458.94184,771230.553553,-1000.0,True,False
2084,516708.94184,773395.617063,-1000.0,True,False
2085,517542.275174,774838.992736,-1000.0,True,False
2086,517958.94184,775560.680572,-1000.0,True,False
2087,518167.275174,775921.524491,-1000.0,True,False
2088,518375.608507,776282.368409,-1000.0,True,False
2089,518583.94184,776643.212327,-1000.0,True,False
2090,518792.275174,777004.056245,-1000.0,True,False
2091,519000.608507,777364.900164,-1000.0,True,False
2092,519208.94184,777725.744082,-1000.0,True,False
2093,519417.275174,778086.588,-1000.0,True,False
2094,519625.608507,778447.431918,-1000.0,True,False
2095,519833.94184,778808.275836,-1000.0,True,False
2096,520042.275174,779169.119755,-1000.0,True,False
2097,520250.608507,779529.963673,-1000.0,True,False
2098,520458.94184,779890.807591,-1000.0,True,False
2099,520667.275174,780251.651509,-1000.0,True,False
2100,520875.608507,780612.495428,-1000.0,True,False
2101,521292.275174,781334.183264,-1000.0,True,False
2102,522125.608507,782777.558937,-1000.0,True,False
2103,523375.608507,784942.622447,-1000.0,True,False
2104,525042.275174,787829.373793,-1000.0,True,False
2105,527125.608507,791437.812975,-1000.0,True,False
2106,529625.608507,795767.939994,-1000.0,True,False
2107,506610.865629,761905.236006,-1000.0,True,False
2108,509110.865629,766235.363025,-1000.0,True,False
2109,511194.198962,769843.802207,-1000.0,True,False
2110,512860.865629,772730.553553,-1000.0,True,False
2111,514110.865629,774895.617063,-1000.0,True,False
2112,514944.198962,776338.992736,-1000.0,True,False
2113,515360.865629,777060.680572,-1000.0,True,False
2114,515569.198962,777421.524491,-1000.0,True,False
2115,515777.532295,777782.368409,-1000.0,True,False
2116,515985.865629,778143.212327,-1000.0,True,False
2117,516194.198962,778504.056245,-1000.0,True,False
2118,516402.532295,778864.900164,-1000.0,True,False
2119,516610.865629,779225.744082,-1000.0,True,False
2120,516819.198962,779586.588,-1000.0,True,False
2121,517027.532295,779947.431918,-1000.0,True,False
2122,517235.865629,780308.275836,-1000.0,True,False
2123,517444.198962,780669.119755,-1000.0,True,False
2124,517652.532295,781029.963673,-1000.0,True,False
2125,517860.865629,781390.807591,-1000.0,True,False
2126,518069.198962,781751.651509,-1000.0,True,False
2127,518277.532295,782112.495428,-1000.0,True,False
2128,518694.198962,782834.183264,-1000.0,True,False
2129,519527.532295,784277.558937,-1000.0,True,False
2130,520777.532295,786442.622447,-1000.0,True,False
2131,522444.198962,789329.373793,-1000.0,True,False
2132,524527.532295,792937.812975,-1000.0,True,False
2133,527027.532295,797267.939994,-1000.0,True,False
2134,503146.764014,763905.236006,-1000.0,True,False
2135,505646.764014,768235.363025,-1000.0,True,False
2136,507730.097347,771843.802207,-1000.0,True,False
2137,509396.764014,774730.553553,-1000.0,True,False
2138,510646.764014,776895.617063,-1000.0,True,False
2139,511480.097347,778338.992736,-1000.0,True,False
2140,511896.764014,779060.680572,-1000.0,True,False
2141,512105.097347,779421.524491,-1000.0,True,False
2142,512313.43068,779782.368409,-1000.0,True,False
2143,512521.764014,780143.212327,-1000.0,True,False
2144,512730.097347,780504.056245,-1000.0,True,False
2145,512938.43068,780864.900164,-1000.0,True,False
2146,513146.764014,781225.744082,-1000.0,True,False
2147,513355.097347,781586.588,-1000.0,True,False
2148,513563.43068,781947.431918,-1000.0,True,False
2149,513771.764014,782308.275836,-1000.0,True,False
2150,513980.097347,782669.119755,-1000.0,True,False
2151,514188.43068,783029.963673,-1000.0,True,False
2152,514396.764014,783390.807591,-1000.0,True,False
2153,514605.097347,783751.651509,-1000.0,True,False
2154,514813.43068,784112.495428,-1000.0,True,False
2155,515230.097347,784834.183264,-1000.0,True,False
2156,516063.43068,786277.558937,-1000.0,True,False
2157,517313.43068,788442.622447,-1000.0,True,False
2158,518980.097347,791329.373793,-1000.0,True,False
2159,521063.43068,794937.812975,-1000.0,True,False
2160,523563.43068,799267.939994,-1000.0,True,False
2161,498816.636995,766405.236006,-1000.0,True,False
2162,501316.636995,770735.363025,-1000.0,True,False
2163,503399.970328,774343.802207,-1000.0,True,False
2164,505066.636995,777230.553553,-1000.0,True,False
2165,506316.636995,779395.617063,-1000.0,True,False
2166,507149.970328,780838.992736,-1000.0,True,False
2167,507566.636995,781560.680572,-1000.0,True,False
2168,507774.970328,781921.524491,-1000.0,True,False
2169,507983.303661,782282.368409,-1000.0,True,False
2170,508191.636995,782643.212327,-1000.0,True,False
2171,508399.970328,783004.056245,-1000.0,True,False
2172,508608.303661,783364.900164,-1000.0,True,False
2173,508816.636995,783725.744082,-1000.0,True,False
2174,509024.970328,784086.588,-1000.0,True,False
2175,509233.303661,784447.431918,-1000.0,True,False
2176,509441.636995,784808.275836,-1000.0,True,False
2177,509649.970328,785169.119755,-1000.0,True,False
2178,509858.303661,785529.963673,-1000.0,True,False
2179,510066.636995,785890.807591,-1000.0,True,False
2180,510274.970328,786251.651509,-1000.0,True,False
2181,510483.303661,786612.495428,-1000.0,True,False
2182,510899.970328,787334.183264,-1000.0,True,False
2183,511733.303661,788777.558937,-1000.0,True,False
2184,512983.303661,790942.622447,-1000.0,True,False
2185,514649.970328,793829.373793,-1000.0,True,False
2186,516733.303661,797437.812975,-1000.0,True,False
2187,519233.303661,801767.939994,-1000.0,True,False
2188,531725.602339,747405.236006,-500.0,True,False
2189,534225.602339,751735.363025,-500.0,True,False
2190,536308.935672,755343.802207,-500.0,True,False
2191,537975.602339,758230.553553,-500.0,True,False
2192,539225.602339,760395.617063,-500.0,True,False
2193,540058.935672,761838.992736,-500.0,True,False
2194,540475.602339,762560.680572,-500.0,True,False
2195,540683.935672,762921.524491,-500.0,True,False
2196,540892.269005,763282.368409,-500.0,True,False
2197,541100.602339,763643.212327,-500.0,True,False
2198,541308.935672,764004.056245,-500.0,True,False
2199,541517.269005,764364.900164,-500.0,True,False
2200,541725.602339,764725.744082,-500.0,True,False
2201,541933.935672,765086.588,-500.0,True,False
2202,542142.269005,765447.431918,-500.0,True,False
2203,542350.602339,765808.275836,-500.0,True,False
2204,542558.935672,766169.119755,-500.0,True,False
2205,542767.269005,766529.963673,-500.0,True,False
2206,542975.602339,766890.807591,-500.0,True,False
2207,543183.935672,767251.651509,-500.0,True,False
2208,543392.269005,767612.495428,-500.0,True,False
2209,543808.935672,768334.183264,-500.0,True,False
2210,544642.269005,769777.558937,-500.0,True,False
2211,545892.269005,771942.622447,-500.0,True,False
2212,547558.935672,774829.373793,-500.0,True,False
2213,549642.269005,778437.812975,-500.0,True,False
2214,552142.269005,782767.939994,-500.0,True,False
2215,527395.47532,749905.236006,-500.0,True,False
2216,529895.47532,754235.363025,-500.0,True,False
2217,531978.808653,757843.802207,-500.0,True,False
2218,533645.47532,760730.553553,-500.0,True,False
2219,534895.47532,762895.617063,-500.0,True,False
2220,535728.808653,764338.992736,-500.0,True,False
2221,536145.47532,765060.680572,-500.0,True,False
2222,536353.808653,765421.524491,-500.0,True,False
2223,536562.141986,765782.368409,-500.0,True,False
2224,536770.47532,766143.212327,-500.0,True,False
2225,536978.808653,766504.056245,-500.0,True,False
2226,537187.141986,766864.900164,-500.0,True,False
2227,537395.47532,767225.744082,-500.0,True,False
2228,537603.808653,767586.588,-500.0,True,False
2229,537812.141986,767947.431918,-500.0,True,False
2230,538020.47532,768308.275836,-500.0,True,False
2231,538228.808653,768669.119755,-500.0,True,False
2232,538437.141986,769029.963673,-500.0,True,False
2233,538645.47532,769390.807591,-500.0,True,False
2234,538853.808653,769751.651509,-500.0,True,False
2235,539062.141986,770112.495428,-500.0,True,False
2236,539478.808653,770834.183264,-500.0,True,False
2237,540312.141986,772277.558937,-500.0,True,False
2238,541562.141986,774442.622447,-500.0,True,False
2239,543228.808653,777329.373793,-500.0,True,False
2240,545312.141986,780937.812975,-500.0,True,False
2241,547812.141986,785267.939994,-500.0,True,False
2242,523931.373705,751905.236006,-500.0,True,False
2243,526431.373705,756235.363025,-500.0,True,False
2244,528514.707038,759843.802207,-500.0,True,False
2245,530181.373705,762730.553553,-500.0,True,False
2246,531431.373705,764895.617063,-500.0,True,False
2247,532264.707038,766338.992736,-500.0,True,False
2248,532681.373705,767060.680572,-500.0,True,False
2249,532889.707038,767421.524491,-500.0,True,False
2250,533098.040371,767782.368409,-500.0,True,False
2251,533306.373705,768143.212327,-500.0,True,False
2252,533514.707038,768504.056245,-500.0,True,False
2253,533723.040371,768864.900164,-500.0,True,False
2254,533931.373705,769225.744082,-500.0,True,False
2255,534139.707038,769586.588,-500.0,True,False
2256,534348.040371,769947.431918,-500.0,True,False
2257,534556.373705,770308.275836,-500.0,True,False
2258,534764.707038,770669.119755,-500.0,True,False
2259,534973.040371,771029.963673,-500.0,True,False
2260,535181.373705,771390.807591,-500.0,True,False
2261,535389.707038,771751.651509,-500.0,True,False
2262,535598.040371,772112.495428,-500.0,True,False
2263,536014.707038,772834.183264,-500.0,True,False
2264,536848.040371,774277.558937,-500.0,True,False
2265,538098.040371,776442.622447,-500.0,True,False
2266,539764.707038,779329.373793,-500.0,True,False
2267,541848.040371,782937.812975,-500.0,True,False
2268,544348.040371,787267.939994,-500.0,True,False
2269,521333.297493,753405.236006,-500.0,True,False
2270,523833.297493,757735.363025,-500.0,True,False
2271,525916.630826,761343.802207,-500.0,True,False
2272,527583.297493,764230.553553,-500.0,True,False
2273,528833.297493,766395.617063,-500.0,True,False
2274,529666.630826,767838.992736,-500.0,True,False
2275,530083.297493,768560.680572,-500.0,True,False
2276,530291.630826,768921.524491,-500.0,True,False
2277,530499.96416,769282.368409,-500.0,True,False
2278,530708.297493,769643.212327,-500.0,True,False
2279,530916.630826,770004.056245,-500.0,True,False
2280,531124.96416,770364.900164,-500.0,True,False
2281,531333.297493,770725.744082,-500.0,True,False
2282,531541.630826,771086.588,-500.0,True,False
2283,531749.96416,771447.431918,-500.0,True,False
2284,531958.297493,771808.275836,-500.0,True,False
2285,532166.630826,772169.119755,-500.0,True,False
2286,532374.96416,772529.963673,-500.0,True,False
2287,532583.297493,772890.807591,-500.0,True,False
2288,532791.630826,773251.651509,-500.0,True,False
2289,532999.96416,773612.495428,-500.0,True,False
2290,533416.630826,774334.183264,-500.0,True,False
2291,534249.96416,775777.558937,-500.0,True,False
2292,535499.96416,777942.622447,-500.0,True,False
2293,537166.630826,780829.373793,-500.0,True,False
2294,539249.96416,784437.812975,-500.0,True,False
2295,541749.96416,788767.939994,-500.0,True,False
2296,519601.246686,754405.236006,-500.0,True,False
2297,522101.246686,758735.363025,-500.0,True,False
2298,524184.580019,762343.802207,-500.0,True,False
2299,525851.246686,765230.553553,-500.0,True,False
2300,527101.246686,767395.617063,-500.0,True,False
2301,527934.580019,768838.992736,-500.0,True,False
2302,528351.246686,769560.680572,-500.0,True,False
2303,528559.580019,769921.524491,-500.0,True,False
2304,528767.913352,770282.368409,-500.0,True,False
2305,528976.246686,770643.212327,-500.0,True,False
2306,529184.580019,771004.056245,-500.0,True,False
2307,529392.913352,771364.900164,-500.0,True,False
2308,529601.246686,771725.744082,-500.0,True,False
2309,529809.580019,772086.588,-500.0,True,False
2310,530017.913352,772447.431918,-500.0,True,False
2311,530226.246686,772808.275836,-500.0,True,False
2312,530434.580019,773169.119755,-500.0,True,False
2313,530642.913352,773529.963673,-500.0,True,False
2314,530851.246686,773890.807591,-500.0,True,False
2315,531059.580019,774251.651509,-500.0,True,False
2316,531267.913352,774612.495428,-500.0,True,False
2317,531684.580019,775334.183264,-500.0,True,False
2318,532517.913352,776777.558937,-500.0,True,False
2319,533767.913352,778942.622447,-500.0,True,False
2320,535434.580019,781829.373793,-500.0,True,False
2321,537517.913352,785437.812975,-500.0,True,False
2322,540017.913352,789767.939994,-500.0,True,False
2323,518735.221282,754905.236006,-500.0,True,False
2324,521235.221282,759235.363025,-500.0,True,False
2325,523318.554615,762843.802207,-500.0,True,False
2326,524985.221282,765730.553553,-500.0,True,False
2327,526235.221282,767895.617063,-500.0,True,False
2328,527068.554615,769338.992736,-500.0,True,False
2329,527485.221282,770060.680572,-500.0,True,False
2330,527693.554615,770421.524491,-500.0,True,False
2331,527901.887948,770782.368409,-500.0,True,False
2332,528110.221282,771143.212327,-500.0,True,False
2333,528318.554615,771504.056245,-500.0,True,False
2334,528526.887948,771864.900164,-500.0,True,False
2335,528735.221282,772225.744082,-500.0,True,False
2336,528943.554615,772586.588,-500.0,True,False
2337,529151.887948,772947.431918,-500.0,True,False
2338,529360.221282,773308.275836,-500.0,True,False
2339,529568.554615,773669.119755,-500.0,True,False
2340,529776.887948,774029.963673,-500.0,True,False
2341,529985.221282,774390.807591,-500.0,True,False
2342,530193.554615,774751.651509,-500.0,True,False
2343,530401.887948,775112.495428,-500.0,True,False
2344,530818.554615,775834.183264,-500.0,True,False
2345,531651.887948,777277.558937,-500.0,True,False
2346,532901.887948,779442.622447,-500.0,True,False
2347,534568.554615,782329.373793,-500.0,True,False
2348,536651.887948,785937.812975,-500.0,True,False
2349,539151.887948,790267.939994,-500.0,True,False
2350,518302.20858,755155.236006,-500.0,True,False
2351,520802.20858,759485.363025,-500.0,True,False
2352,522885.541913,763093.802207,-500.0,True,False
2353,524552.20858,765980.553553,-500.0,True,False
2354,525802.20858,768145.617063,-500.0,True,False
2355,526635.541913,769588.992736,-500.0,True,False
2356,527052.20858,770310.680572,-500.0,True,False
2357,527260.541913,770671.524491,-500.0,True,False
2358,527468.875247,771032.368409,-500.0,True,False
2359,527677.20858,771393.212327,-500.0,True,False
2360,527885.541913,771754.056245,-500.0,True,False
2361,528093.875247,772114.900164,-500.0,True,False
2362,528302.20858,772475.744082,-500.0,True,False
2363,528510.541913,772836.588,-500.0,True,False
2364,528718.875247,773197.431918,-500.0,True,False
2365,528927.20858,773558.275836,-500.0,True,False
2366,529135.541913,773919.119755,-500.0,True,False
2367,529343.875247,774279.963673,-500.0,True,False
2368,529552.20858,774640.807591,-500.0,True,False
2369,529760.541913,775001.651509,-500.0,True,False
2370,529968.875247,775362.495428,-500.0,True,False
2371,530385.541913,776084.183264,-500.0,True,False
2372,531218.875247,777527.558937,-500.0,True,False
2373,532468.875247,779692.622447,-500.0,True,False
2374,534135.541913,782579.373793,-500.0,True,False
2375,536218.875247,786187.812975,-500.0,True,False
2376,538718.875247,790517.939994,-500.0,True,False
2377,517869.195878,755405.236006,-500.0,True,False
2378,520369.195878,759735.363025,-500.0,True,False
